# LAMMPS data file written by OVITO Basic 3.2.1
50400 atoms
2 atom types
-181.0632813225 181.0632813225 xlo xhi
-44.9999989875 44.9999989875 ylo yhi
-14.8145140125 14.8145140125 zlo zhi

Atoms  # atomic

1 1 -169.6376812939 0.0 12.3454382201
2 1 -166.7866950788 -0.177839996 12.3454382201
3 1 -168.21217008 -0.177839996 9.8763327987
4 1 -168.21217008 2.1500099516 13.1684733606
5 1 -169.6376812939 -0.177839996 7.4072570063
6 1 -171.063264933 -0.177839996 4.9381812138
7 1 -171.063264933 -0.177839996 9.8763327987
8 1 -169.6376812939 2.1500099516 10.6993679391
9 1 -171.063264933 2.1500099516 8.2302921467
10 1 -171.063264933 2.1500099516 13.1684733606
11 1 -169.6376812939 4.4778598992 13.991478872
12 1 -171.063264933 4.4778598992 11.5224030796
13 1 -163.9355640131 -0.177839996 12.3454382201
14 1 -161.0845777981 -0.177839996 12.3454382201
15 1 -162.5100890119 -0.177839996 9.8763327987
16 1 -162.5100890119 2.1500099516 13.1684733606
17 1 -166.7866950788 -0.177839996 7.4072570063
18 1 -163.9355640131 -0.177839996 7.4072570063
19 1 -165.361075227 -0.177839996 4.9381812138
20 1 -165.361075227 -0.177839996 9.8763327987
21 1 -166.7866950788 2.1500099516 10.6993679391
22 1 -163.9355640131 2.1500099516 10.6993679391
23 1 -165.361075227 2.1500099516 8.2302921467
24 1 -165.361075227 2.1500099516 13.1684733606
25 1 -166.7866950788 4.4778598992 13.991478872
26 1 -163.9355640131 4.4778598992 13.991478872
27 1 -165.361075227 4.4778598992 11.5224030796
28 1 -169.6376812939 -0.177839996 2.4690757924
29 1 -166.7866950788 -0.177839996 2.4690757924
30 1 -168.21217008 -0.177839996 0.0
31 1 -168.21217008 -0.177839996 4.9381812138
32 1 -169.6376812939 2.1500099516 5.7611867253
33 1 -166.7866950788 2.1500099516 5.7611867253
34 1 -168.21217008 2.1500099516 3.2921109329
35 1 -168.21217008 2.1500099516 8.2302921467
36 1 -169.6376812939 4.4778598992 9.0533272872
37 1 -166.7866950788 4.4778598992 9.0533272872
38 1 -168.21217008 4.4778598992 6.5842218658
39 1 -168.21217008 4.4778598992 11.5224030796
40 1 -169.6376812939 6.8057998469 12.3454382201
41 1 -166.7866950788 6.8057998469 12.3454382201
42 1 -168.21217008 6.8057998469 9.8763327987
43 1 -168.21217008 9.1336497945 13.1684733606
44 1 -169.6376812939 -0.177839996 -2.4690757924
45 1 -171.063264933 -0.177839996 -4.9381812138
46 1 -171.063264933 -0.177839996 0.0
47 1 -169.6376812939 2.1500099516 0.8230351405
48 1 -171.063264933 2.1500099516 -1.646070281
49 1 -171.063264933 2.1500099516 3.2921109329
50 1 -169.6376812939 4.4778598992 4.1151460734
51 1 -171.063264933 4.4778598992 1.646070281
52 1 -171.063264933 4.4778598992 6.5842218658
53 1 -169.6376812939 6.8057998469 7.4072570063
54 1 -171.063264933 6.8057998469 4.9381812138
55 1 -171.063264933 6.8057998469 9.8763327987
56 1 -169.6376812939 9.1336497945 10.6993679391
57 1 -171.063264933 9.1336497945 8.2302921467
58 1 -171.063264933 9.1336497945 13.1684733606
59 1 -169.6376812939 11.4614997421 13.991478872
60 1 -171.063264933 11.4614997421 11.5224030796
61 1 -158.2334829451 -0.177839996 12.3454382201
62 1 -155.38249673 -0.177839996 12.3454382201
63 1 -156.8079717312 -0.177839996 9.8763327987
64 1 -156.8079717312 2.1500099516 13.1684733606
65 1 -161.0845777981 -0.177839996 7.4072570063
66 1 -158.2334829451 -0.177839996 7.4072570063
67 1 -159.6590665842 -0.177839996 4.9381812138
68 1 -159.6590665842 -0.177839996 9.8763327987
69 1 -161.0845777981 2.1500099516 10.6993679391
70 1 -158.2334829451 2.1500099516 10.6993679391
71 1 -159.6590665842 2.1500099516 8.2302921467
72 1 -159.6590665842 2.1500099516 13.1684733606
73 1 -161.0845777981 4.4778598992 13.991478872
74 1 -158.2334829451 4.4778598992 13.991478872
75 1 -159.6590665842 4.4778598992 11.5224030796
76 1 -163.9355640131 -0.177839996 2.4690757924
77 1 -161.0845777981 -0.177839996 2.4690757924
78 1 -162.5100890119 -0.177839996 0.0
79 1 -162.5100890119 -0.177839996 4.9381812138
80 1 -163.9355640131 2.1500099516 5.7611867253
81 1 -161.0845777981 2.1500099516 5.7611867253
82 1 -162.5100890119 2.1500099516 3.2921109329
83 1 -162.5100890119 2.1500099516 8.2302921467
84 1 -163.9355640131 4.4778598992 9.0533272872
85 1 -161.0845777981 4.4778598992 9.0533272872
86 1 -162.5100890119 4.4778598992 6.5842218658
87 1 -162.5100890119 4.4778598992 11.5224030796
88 1 -163.9355640131 6.8057998469 12.3454382201
89 1 -161.0845777981 6.8057998469 12.3454382201
90 1 -162.5100890119 6.8057998469 9.8763327987
91 1 -162.5100890119 9.1336497945 13.1684733606
92 1 -166.7866950788 -0.177839996 -2.4690757924
93 1 -163.9355640131 -0.177839996 -2.4690757924
94 1 -165.361183865 -0.177839996 -4.9381812138
95 1 -165.361183865 -0.177839996 0.0
96 1 -166.7866950788 2.1500099516 0.8230351405
97 1 -163.9355640131 2.1500099516 0.8230351405
98 1 -165.361183865 2.1500099516 -1.646070281
99 1 -165.361183865 2.1500099516 3.2921109329
100 1 -166.7866950788 4.4778598992 4.1151460734
101 1 -163.9355640131 4.4778598992 4.1151460734
102 1 -165.361183865 4.4778598992 1.646070281
103 1 -165.361183865 4.4778598992 6.5842218658
104 1 -166.7866950788 6.8057998469 7.4072570063
105 1 -163.9355640131 6.8057998469 7.4072570063
106 1 -165.361183865 6.8057998469 4.9381812138
107 1 -165.361183865 6.8057998469 9.8763327987
108 1 -166.7866950788 9.1336497945 10.6993679391
109 1 -163.9355640131 9.1336497945 10.6993679391
110 1 -165.361183865 9.1336497945 8.2302921467
111 1 -165.361183865 9.1336497945 13.1684733606
112 1 -166.7866950788 11.4614997421 13.991478872
113 1 -163.9355640131 11.4614997421 13.991478872
114 1 -165.361183865 11.4614997421 11.5224030796
115 1 -169.6376812939 -0.177839996 -7.4072570063
116 1 -166.7866950788 -0.177839996 -7.4072570063
117 1 -168.21217008 -0.177839996 -9.8763327987
118 1 -168.21217008 -0.177839996 -4.9381812138
